name	term	lev	seq	value
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup8540	0.6
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup8546	-10
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup8570	-0.1
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup8606	0.5
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup8664	0.9
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup875	-1.6
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup8769	1
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup8800	-0.3
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup8814	-1
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup8845	2.4
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup8863	-2.3
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup8869	-0.7
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup8890	-0.7
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup8933	-0.4
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup8939	-2.9
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup9002	1.2
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup9005	2.7
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup9014	-0.1
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup9067	0.1
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup9174	2.4
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup9239	-1.6
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup9265	0
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup9283	1.4
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup9370	-0.4
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup9378	0.7
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup9463	0.5
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup9530	-0.7
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup9577	-0.3
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup9613	2.5
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup9644	-1.2
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup9764	2.8
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup9794	0.7
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup9821	0.1
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup9878	-2.3
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup9885	1.4
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup9892	-1.8
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup9924	0.2
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup9938	1.2
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup9971	0.4
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup9984	2.1
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup2567	2
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup10259	-0.2
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup11439	-4
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup11929	-1.6
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup12244	-0.8
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup1339	-0.1
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup145	2.1
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup17473	-0.5
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup17946	-2
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup18156	0.5
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup19128	0.2
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup21740	1.4
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup22805	-1
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup23006	-0.3
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup27148	-0.3
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup2876	1.8
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup30463	4.6
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup38240	0.1
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup38343	0.8
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup3871	0.9
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup3927	-0.3
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup506	-1.8
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup5895	-0.1
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup6298	-0.1
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup7173	0.5
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup7558	0.1
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup9352	-0.9
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup10028	0.5
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup12698	0
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup15668	4.9
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup1615	-3.4
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup16536	0
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup16761	0.8
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup18459	1.7
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup19636	-1.7
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup2023	1.4
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup20581	1.8
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup21002	0.5
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup21833	-9.6
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup22589	-2
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup23555	0.6
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup24472	0.3
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup25340	-2.1
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup27560	1.3
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup28545	-4.4
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup36969	-0.3
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup43262	0.2
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup45485	0.6
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup5739	0.1
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup8973	-1.8
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup4014	2.4
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup10415	-0.2
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup11352	-0.3
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup13777	-2.5
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup14934	-2
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup15100	0.2
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup1569	0.6
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup22369	0.7
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup22491	0.5
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup2304	0.5
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup26537	-1.3
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup27424	0
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup28699	-0.5
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup3110	0.5
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup3169	0.7
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup4727	0.1
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup5020	-0.6
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup5407	0.7
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup5830	3
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup6210	-0.2
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup872	-0.5
"organic cyclic compound metabolic process"	GO:0006725;GO:1901360;GO:0006139;GO:0046483	2	isogroup9993	-2.6
"inorganic anion transport"	GO:0006817;GO:0015698	2	isogroup10078	-10
"inorganic anion transport"	GO:0006817;GO:0015698	2	isogroup10288	-0.3
"inorganic anion transport"	GO:0006817;GO:0015698	2	isogroup10442	-0.3
"inorganic anion transport"	GO:0006817;GO:0015698	2	isogroup10588	-1
"inorganic anion transport"	GO:0006817;GO:0015698	2	isogroup10600	0.2
"inorganic anion transport"	GO:0006817;GO:0015698	2	isogroup10838	3.8
"inorganic anion transport"	GO:0006817;GO:0015698	2	isogroup10913	-1.4
"inorganic anion transport"	GO:0006817;GO:0015698	2	isogroup11225	-10
"inorganic anion transport"	GO:0006817;GO:0015698	2	isogroup11604	-0.8
"inorganic anion transport"	GO:0006817;GO:0015698	2	isogroup1248	2.3
"inorganic anion transport"	GO:0006817;GO:0015698	2	isogroup12584	1.2
"inorganic anion transport"	GO:0006817;GO:0015698	2	isogroup1310	-0.1
"inorganic anion transport"	GO:0006817;GO:0015698	2	isogroup13599	-1.3
"inorganic anion transport"	GO:0006817;GO:0015698	2	isogroup14038	-1.5
"inorganic anion transport"	GO:0006817;GO:0015698	2	isogroup14068	-0.3
"inorganic anion transport"	GO:0006817;GO:0015698	2	isogroup141	0.8
"inorganic anion transport"	GO:0006817;GO:0015698	2	isogroup14306	-10
"inorganic anion transport"	GO:0006817;GO:0015698	2	isogroup14316	0.8
"inorganic anion transport"	GO:0006817;GO:0015698	2	isogroup14485	0.2
"inorganic anion transport"	GO:0006817;GO:0015698	2	isogroup14676	-0.8
"inorganic anion transport"	GO:0006817;GO:0015698	2	isogroup14725	-0.7
"inorganic anion transport"	GO:0006817;GO:0015698	2	isogroup15095	-4
"inorganic anion transport"	GO:0006817;GO:0015698	2	isogroup15627	0
"inorganic anion transport"	GO:0006817;GO:0015698	2	isogroup16014	-0.2
"inorganic anion transport"	GO:0006817;GO:0015698	2	isogroup16070	-1.6
"inorganic anion transport"	GO:0006817;GO:0015698	2	isogroup16263	0.1
"inorganic anion transport"	GO:0006817;GO:0015698	2	isogroup16409	-1.3
"inorganic anion transport"	GO:0006817;GO:0015698	2	isogroup16540	-2.1
"inorganic anion transport"	GO:0006817;GO:0015698	2	isogroup16922	0.9
"inorganic anion transport"	GO:0006817;GO:0015698	2	isogroup17371	-0.5
"inorganic anion transport"	GO:0006817;GO:0015698	2	isogroup18201	-1.8
"inorganic anion transport"	GO:0006817;GO:0015698	2	isogroup1831	7.4
"inorganic anion transport"	GO:0006817;GO:0015698	2	isogroup18425	-2.2
"inorganic anion transport"	GO:0006817;GO:0015698	2	isogroup18695	0.8
"inorganic anion transport"	GO:0006817;GO:0015698	2	isogroup18951	-0.3
"inorganic anion transport"	GO:0006817;GO:0015698	2	isogroup19072	-5.4
"inorganic anion transport"	GO:0006817;GO:0015698	2	isogroup1947	4.4
"inorganic anion transport"	GO:0006817;GO:0015698	2	isogroup19944	-1
"inorganic anion transport"	GO:0006817;GO:0015698	2	isogroup19990	-0.3
"inorganic anion transport"	GO:0006817;GO:0015698	2	isogroup20159	0.8
"inorganic anion transport"	GO:0006817;GO:0015698	2	isogroup20533	0.4
"inorganic anion transport"	GO:0006817;GO:0015698	2	isogroup20677	1.5
"inorganic anion transport"	GO:0006817;GO:0015698	2	isogroup2079	-0.7
"inorganic anion transport"	GO:0006817;GO:0015698	2	isogroup21397	0.1
"inorganic anion transport"	GO:0006817;GO:0015698	2	isogroup21797	0.4
"inorganic anion transport"	GO:0006817;GO:0015698	2	isogroup22625	-1.6
"inorganic anion transport"	GO:0006817;GO:0015698	2	isogroup24144	-0.1
"inorganic anion transport"	GO:0006817;GO:0015698	2	isogroup24568	-1.7
"inorganic anion transport"	GO:0006817;GO:0015698	2	isogroup2499	-2.3
"inorganic anion transport"	GO:0006817;GO:0015698	2	isogroup25598	-0.1
"inorganic anion transport"	GO:0006817;GO:0015698	2	isogroup25654	-0.6
"inorganic anion transport"	GO:0006817;GO:0015698	2	isogroup25990	2.2
"inorganic anion transport"	GO:0006817;GO:0015698	2	isogroup26406	0.2
"inorganic anion transport"	GO:0006817;GO:0015698	2	isogroup27738	-0.2
"inorganic anion transport"	GO:0006817;GO:0015698	2	isogroup28084	0.7
"inorganic anion transport"	GO:0006817;GO:0015698	2	isogroup2818	-0.2
"inorganic anion transport"	GO:0006817;GO:0015698	2	isogroup28738	0.3
"inorganic anion transport"	GO:0006817;GO:0015698	2	isogroup29635	0.4
"inorganic anion transport"	GO:0006817;GO:0015698	2	isogroup29793	0.5
"inorganic anion transport"	GO:0006817;GO:0015698	2	isogroup30534	0.1
"inorganic anion transport"	GO:0006817;GO:0015698	2	isogroup31007	0.6
"inorganic anion transport"	GO:0006817;GO:0015698	2	isogroup31245	-0.2
"inorganic anion transport"	GO:0006817;GO:0015698	2	isogroup31333	-0.8
"inorganic anion transport"	GO:0006817;GO:0015698	2	isogroup31572	0.2
"inorganic anion transport"	GO:0006817;GO:0015698	2	isogroup31786	0.4
"inorganic anion transport"	GO:0006817;GO:0015698	2	isogroup32078	-1.7
"inorganic anion transport"	GO:0006817;GO:0015698	2	isogroup3254	-1
"inorganic anion transport"	GO:0006817;GO:0015698	2	isogroup32559	-0.3
"inorganic anion transport"	GO:0006817;GO:0015698	2	isogroup32561	0.3
"inorganic anion transport"	GO:0006817;GO:0015698	2	isogroup33272	0.1
"inorganic anion transport"	GO:0006817;GO:0015698	2	isogroup3404	-0.5
"inorganic anion transport"	GO:0006817;GO:0015698	2	isogroup3428	0.1
"inorganic anion transport"	GO:0006817;GO:0015698	2	isogroup3449	-1.6
"inorganic anion transport"	GO:0006817;GO:0015698	2	isogroup35201	0.2
"inorganic anion transport"	GO:0006817;GO:0015698	2	isogroup36077	-0.1
"inorganic anion transport"	GO:0006817;GO:0015698	2	isogroup36469	0
"inorganic anion transport"	GO:0006817;GO:0015698	2	isogroup36563	-1.7
"inorganic anion transport"	GO:0006817;GO:0015698	2	isogroup36930	-0.5
"inorganic anion transport"	GO:0006817;GO:0015698	2	isogroup37688	0.3
"inorganic anion transport"	GO:0006817;GO:0015698	2	isogroup39390	-0.2
"inorganic anion transport"	GO:0006817;GO:0015698	2	isogroup40053	0.7
"inorganic anion transport"	GO:0006817;GO:0015698	2	isogroup40091	-0.1
"inorganic anion transport"	GO:0006817;GO:0015698	2	isogroup4045	3.9
"inorganic anion transport"	GO:0006817;GO:0015698	2	isogroup40601	0.1
"inorganic anion transport"	GO:0006817;GO:0015698	2	isogroup42769	-0.7
"inorganic anion transport"	GO:0006817;GO:0015698	2	isogroup432	1.2
"inorganic anion transport"	GO:0006817;GO:0015698	2	isogroup43671	0.9
"inorganic anion transport"	GO:0006817;GO:0015698	2	isogroup44974	-0.2
"inorganic anion transport"	GO:0006817;GO:0015698	2	isogroup457	2.7
"inorganic anion transport"	GO:0006817;GO:0015698	2	isogroup45892	-1.1
"inorganic anion transport"	GO:0006817;GO:0015698	2	isogroup46253	0.5
"inorganic anion transport"	GO:0006817;GO:0015698	2	isogroup46346	2.4
"inorganic anion transport"	GO:0006817;GO:0015698	2	isogroup4701	-0.4
"inorganic anion transport"	GO:0006817;GO:0015698	2	isogroup4892	1.4
"inorganic anion transport"	GO:0006817;GO:0015698	2	isogroup529	0.3
"inorganic anion transport"	GO:0006817;GO:0015698	2	isogroup5901	-4.6
